-1,15780,Proc,,Abrasion treatment of skin,Abrasion treatment of skin,,,15780,HCPCS
-1,15830,Proc,,Exc skin abd,Exc skin abd,,,15830,HCPCS
-1,15936,Proc,,Remove sacrum pressure sore,Remove sacrum pressure sore,,,15936,HCPCS
-1,16025,Proc,,Dress/debrid p-thick burn m,Dress/debrid p-thick burn m,,,16025,HCPCS
-1,17004,Proc,,Destroy premal lesions 15/>,Destroy premal lesions 15/>,,,17004,HCPCS
-1,17250,Proc,,Chemical cautery tissue,Chemical cautery tissue,,,17250,HCPCS
-1,17263,Proc,,Destruction of skin lesions,Destruction of skin lesions,,,17263,HCPCS
-1,17273,Proc,,Destruction of skin lesions,Destruction of skin lesions,,,17273,HCPCS
-1,17274,Proc,,Destruction of skin lesions,Destruction of skin lesions,,,17274,HCPCS
-1,17280,Proc,,Destruction of skin lesions,Destruction of skin lesions,,,17280,HCPCS
-1,17340,Proc,,Cryotherapy of skin,Cryotherapy of skin,,,17340,HCPCS
-1,19030,Proc,,Injection for breast x-ray,Injection for breast x-ray,,,19030,HCPCS
-1,19101,Proc,,Biopsy of breast open,Biopsy of breast open,,,19101,HCPCS
-1,19110,Proc,,Nipple exploration,Nipple exploration,,,19110,HCPCS
-1,19304,Proc,,Mast subq,Mast subq,,,19304,HCPCS
-1,19305,Proc,,Mast radical,Mast radical,,,19305,HCPCS
-1,19306,Proc,,Mast rad urban type,Mast rad urban type,,,19306,HCPCS
-1,19307,Proc,,Mast mod rad,Mast mod rad,,,19307,HCPCS
-1,19366,Proc,,Breast reconstruction,Breast reconstruction,,,19366,HCPCS
-1,20250,Proc,,Open bone biopsy,Open bone biopsy,,,20250,HCPCS
-1,20527,Proc,,Inj dupuytren cord w/enzyme,Inj dupuytren cord w/enzyme,,,20527,HCPCS
-1,20660,Proc,,Apply rem fixation device,Apply rem fixation device,,,20660,HCPCS
-1,20926,Proc,,Removal of tissue for graft,Removal of tissue for graft,,,20926,HCPCS
-1,21016,Proc,,Resect face tum 2 cm/>,Resect face tum 2 cm/>,,,21016,HCPCS
-1,21026,Proc,,Excision of facial bone(s),Excision of facial bone(s),,,21026,HCPCS
-1,21079,Proc,,Prepare face/oral prosthesis,Prepare face/oral prosthesis,,,21079,HCPCS
-1,21080,Proc,,Prepare face/oral prosthesis,Prepare face/oral prosthesis,,,21080,HCPCS
-1,21554,Proc,,Exc neck tum deep 5 cm/>,Exc neck tum deep 5 cm/>,,,21554,HCPCS
-1,21555,Proc,,Exc neck les sc < 3 cm,Exc neck les sc < 3 cm,,,21555,HCPCS
-1,21556,Proc,,Exc neck tum deep < 5 cm,Exc neck tum deep < 5 cm,,,21556,HCPCS
-1,21610,Proc,,Partial removal of rib,Partial removal of rib,,,21610,HCPCS
-1,21627,Proc,,Sternal debridement,Sternal debridement,,,21627,HCPCS
-1,21800,Proc,,Treatment of rib fracture,Treatment of rib fracture,,,21800,HCPCS
-1,21810,Proc,,Treatment of rib fracture(s),Treatment of rib fracture(s),,,21810,HCPCS
-1,21930,Proc,,Exc back les sc < 3 cm,Exc back les sc < 3 cm,,,21930,HCPCS
-1,21933,Proc,,Exc back tum deep 5 cm/>,Exc back tum deep 5 cm/>,,,21933,HCPCS
-1,22208,Proc,,Cut spine 3 col addl seg,Cut spine 3 col addl seg,,,22208,HCPCS
-1,22216,Proc,,Revise extra spine segment,Revise extra spine segment,,,22216,HCPCS
-1,22315,Proc,,Treat spine fracture,Treat spine fracture,,,22315,HCPCS
-1,22325,Proc,,Treat spine fracture,Treat spine fracture,,,22325,HCPCS
-1,22326,Proc,,Treat neck spine fracture,Treat neck spine fracture,,,22326,HCPCS
-1,22328,Proc,,Treat each add spine fx,Treat each add spine fx,,,22328,HCPCS
-1,22525,Proc,,Percut kyphoplasty add-on,Percut kyphoplasty add-on,,,22525,HCPCS
-1,22630,Proc,,Lumbar spine fusion,Lumbar spine fusion,,,22630,HCPCS
-1,22633,Proc,,Lumbar spine fusion combined,Lumbar spine fusion combined,,,22633,HCPCS
-1,22842,Proc,,Insert spine fixation device,Insert spine fixation device,,,22842,HCPCS
-1,22843,Proc,,Insert spine fixation device,Insert spine fixation device,,,22843,HCPCS
-1,22848,Proc,,Insert pelv fixation device,Insert pelv fixation device,,,22848,HCPCS
-1,22849,Proc,,Reinsert spinal fixation,Reinsert spinal fixation,,,22849,HCPCS
-1,22900,Proc,,Exc abdl tum deep < 5 cm,Exc abdl tum deep < 5 cm,,,22900,HCPCS
-1,23065,Proc,,Biopsy shoulder tissues,Biopsy shoulder tissues,,,23065,HCPCS
-1,23120,Proc,,Partial removal collar bone,Partial removal collar bone,,,23120,HCPCS
-1,23406,Proc,,Incise tendon(s) & muscle(s),Incise tendon(s) & muscle(s),,,23406,HCPCS
-1,23420,Proc,,Repair of shoulder,Repair of shoulder,,,23420,HCPCS
-1,23550,Proc,,Treat clavicle dislocation,Treat clavicle dislocation,,,23550,HCPCS
-1,23630,Proc,,Treat humerus fracture,Treat humerus fracture,,,23630,HCPCS
-1,23700,Proc,,Fixation of shoulder,Fixation of shoulder,,,23700,HCPCS
-1,24077,Proc,,Resect arm/elbow tum < 5 cm,Resect arm/elbow tum < 5 cm,,,24077,HCPCS
-1,24079,Proc,,Resect arm/elbow tum 5 cm/>,Resect arm/elbow tum 5 cm/>,,,24079,HCPCS
-1,24363,Proc,,Replace elbow joint,Replace elbow joint,,,24363,HCPCS
-1,24685,Proc,,Treat ulnar fracture,Treat ulnar fracture,,,24685,HCPCS
-1,25000,Proc,,Incision of tendon sheath,Incision of tendon sheath,,,25000,HCPCS
-1,25020,Proc,,Decompress forearm 1 space,Decompress forearm 1 space,,,25020,HCPCS
-1,25280,Proc,,Revise wrist/forearm tendon,Revise wrist/forearm tendon,,,25280,HCPCS
-1,148,Proc,,Anesth eye exam,Anesth eye exam,,,148,HCPCS
-1,170,Proc,,Anesth procedure on mouth,Anesth procedure on mouth,,,170,HCPCS
-1,216,Proc,,Anesth head vessel surgery,Anesth head vessel surgery,,,216,HCPCS
-1,352,Proc,,Anesth neck vessel surgery,Anesth neck vessel surgery,,,352,HCPCS
-1,404,Proc,,Anesth surgery of breast,Anesth surgery of breast,,,404,HCPCS
-1,450,Proc,,Anesth surgery of shoulder,Anesth surgery of shoulder,,,450,HCPCS
-1,520,Proc,,Anesth chest procedure,Anesth chest procedure,,,520,HCPCS
-1,532,Proc,,Anesth vascular access,Anesth vascular access,,,532,HCPCS
-1,0054T,Proc,,Bone surgery using computer,Bone surgery using computer,,,0054T,HCPCS
-1,0055T,Proc,,Bone surgery using computer,Bone surgery using computer,,,0055T,HCPCS
-1,560,Proc,,Anesth heart surg w/o pump,Anesth heart surg w/o pump,,,560,HCPCS
-1,670,Proc,,Anesth spine cord surgery,Anesth spine cord surgery,,,670,HCPCS
-1,796,Proc,,Anesth for liver transplant,Anesth for liver transplant,,,796,HCPCS
-1,810,Proc,,Anesth low intestine scope,Anesth low intestine scope,,,810,HCPCS
-1,0081T,Proc,,Endovasc visc extnsn s&i,Endovasc visc extnsn s&i,,,0081T,HCPCS
-1,862,Proc,,Anesth kidney/ureter surg,Anesth kidney/ureter surg,,,862,HCPCS
-1,868,Proc,,Anesth kidney transplant,Anesth kidney transplant,,,868,HCPCS
-1,902,Proc,,Anesth anorectal surgery,Anesth anorectal surgery,,,902,HCPCS
-1,912,Proc,,Anesth bladder tumor surg,Anesth bladder tumor surg,,,912,HCPCS
-1,944,Proc,,Anesth vaginal hysterectomy,Anesth vaginal hysterectomy,,,944,HCPCS
-1,1200,Proc,,Anesth hip joint procedure,Anesth hip joint procedure,,,1200,HCPCS
-1,1220,Proc,,Anesth procedure on femur,Anesth procedure on femur,,,1220,HCPCS
-1,1250,Proc,,Anesth upper leg surgery,Anesth upper leg surgery,,,1250,HCPCS
-1,1392,Proc,,Anesth knee area surgery,Anesth knee area surgery,,,1392,HCPCS
-1,1462,Proc,,Anesth lower leg procedure,Anesth lower leg procedure,,,1462,HCPCS
-1,1474,Proc,,Anesth lower leg surgery,Anesth lower leg surgery,,,1474,HCPCS
-1,1480,Proc,,Anesth lower leg bone surg,Anesth lower leg bone surg,,,1480,HCPCS
-1,1482,Proc,,Anesth radical leg surgery,Anesth radical leg surgery,,,1482,HCPCS
-1,1638,Proc,,Anesth shoulder replacement,Anesth shoulder replacement,,,1638,HCPCS
-1,1810,Proc,,Anesth lower arm surgery,Anesth lower arm surgery,,,1810,HCPCS
-1,0182T,Proc,,Hdr elect brachytherapy,Hdr elect brachytherapy,,,0182T,HCPCS
-1,1832,Proc,,Anesth wrist replacement,Anesth wrist replacement,,,1832,HCPCS
-1,0191T,Proc,,Insert ant segment drain int,Insert ant segment drain int,,,0191T,HCPCS
-1,1951,Proc,,Anesth burn less 4 percent,Anesth burn less 4 percent,,,1951,HCPCS
-1,1952,Proc,,Anesth burn 4-9 percent,Anesth burn 4-9 percent,,,1952,HCPCS
-1,0198T,Proc,,Ocular blood flow measure,Ocular blood flow measure,,,0198T,HCPCS
-1,0226T,Proc,,Anoscopy hra w/spec collect,Anoscopy hra w/spec collect,,,0226T,HCPCS
-1,0279T,Proc,,Ctc test,Ctc test,,,0279T,HCPCS
-1,0298T,Proc,,Ext ecg review and interp,Ext ecg review and interp,,,0298T,HCPCS
-1,10140,Proc,,Drainage of hematoma/fluid,Drainage of hematoma/fluid,,,10140,HCPCS
-1,10160,Proc,,Puncture drainage of lesion,Puncture drainage of lesion,,,10160,HCPCS
-1,11000,Proc,,Debride infected skin,Debride infected skin,,,11000,HCPCS
-1,11001,Proc,,Debride infected skin add-on,Debride infected skin add-on,,,11001,HCPCS
-1,11006,Proc,,Debride genit/per/abdom wall,Debride genit/per/abdom wall,,,11006,HCPCS
-1,11100,Proc,,Biopsy skin lesion,Biopsy skin lesion,,,11100,HCPCS
-1,11302,Proc,,Shave skin lesion,Shave skin lesion,,,11302,HCPCS
-1,11310,Proc,,Shave skin lesion,Shave skin lesion,,,11310,HCPCS
-1,11403,Proc,,Exc tr-ext b9+marg 2.1-3 cm,Exc tr-ext b9+marg 2.1-3 cm,,,11403,HCPCS
-1,11423,Proc,,Exc h-f-nk-sp b9+marg 2.1-3,Exc h-f-nk-sp b9+marg 2.1-3,,,11423,HCPCS
-1,11424,Proc,,Exc h-f-nk-sp b9+marg 3.1-4,Exc h-f-nk-sp b9+marg 3.1-4,,,11424,HCPCS
-1,11426,Proc,,Exc h-f-nk-sp b9+marg > 4 cm,Exc h-f-nk-sp b9+marg > 4 cm,,,11426,HCPCS
-1,11600,Proc,,Exc tr-ext mal+marg 0.5 < cm,Exc tr-ext mal+marg 0.5 < cm,,,11600,HCPCS
-1,11606,Proc,,Exc tr-ext mal+marg > 4 cm,Exc tr-ext mal+marg > 4 cm,,,11606,HCPCS
-1,11643,Proc,,Exc f/e/e/n/l mal+mrg 2.1-3,Exc f/e/e/n/l mal+mrg 2.1-3,,,11643,HCPCS
-1,11644,Proc,,Exc f/e/e/n/l mal+mrg 3.1-4,Exc f/e/e/n/l mal+mrg 3.1-4,,,11644,HCPCS
-1,11646,Proc,,Exc f/e/e/n/l mal+mrg > 4 cm,Exc f/e/e/n/l mal+mrg > 4 cm,,,11646,HCPCS
-1,11720,Proc,,Debride nail 1-5,Debride nail 1-5,,,11720,HCPCS
-1,12014,Proc,,Repair superficial wound(s),Repair superficial wound(s),,,12014,HCPCS
-1,12032,Proc,,Intmd wnd repair s/a/t/ext,Intmd wnd repair s/a/t/ext,,,12032,HCPCS
-1,12051,Proc,,Intmd wnd repair face/mm,Intmd wnd repair face/mm,,,12051,HCPCS
-1,12057,Proc,,Intmd wnd repair face/mm,Intmd wnd repair face/mm,,,12057,HCPCS
-1,13122,Proc,,Repair wound/lesion add-on,Repair wound/lesion add-on,,,13122,HCPCS
-1,13133,Proc,,Repair wound/lesion add-on,Repair wound/lesion add-on,,,13133,HCPCS
-1,14061,Proc,,Skin tissue rearrangement,Skin tissue rearrangement,,,14061,HCPCS
-1,15002,Proc,,Wound prep trk/arm/leg,Wound prep trk/arm/leg,,,15002,HCPCS
-1,15005,Proc,,Wnd prep f/n/hf/g addl cm,Wnd prep f/n/hf/g addl cm,,,15005,HCPCS
-1,15221,Proc,,Skin full graft add-on,Skin full graft add-on,,,15221,HCPCS
-1,15273,Proc,,Skin sub grft t/arm/lg child,Skin sub grft t/arm/lg child,,,15273,HCPCS
-1,31599,Proc,,Larynx surgery procedure,Larynx surgery procedure,,,31599,HCPCS
-1,31629,Proc,,Bronchoscopy/needle bx each,Bronchoscopy/needle bx each,,,31629,HCPCS
-1,31636,Proc,,Bronchoscopy bronch stents,Bronchoscopy bronch stents,,,31636,HCPCS
-1,31725,Proc,,Clearance of airways,Clearance of airways,,,31725,HCPCS
-1,32160,Proc,,Open chest heart massage,Open chest heart massage,,,32160,HCPCS
-1,32420,Proc,,Puncture/clear lung,Puncture/clear lung,,,32420,HCPCS
-1,32480,Proc,,Partial removal of lung,Partial removal of lung,,,32480,HCPCS
-1,32553,Proc,,Ins mark thor for rt perq,Ins mark thor for rt perq,,,32553,HCPCS
-1,32652,Proc,,Thoracoscopy rem totl cortex,Thoracoscopy rem totl cortex,,,32652,HCPCS
-1,32655,Proc,,Thoracoscopy resect bullae,Thoracoscopy resect bullae,,,32655,HCPCS
-1,32999,Proc,,Chest surgery procedure,Chest surgery procedure,,,32999,HCPCS
-1,33025,Proc,,Incision of heart sac,Incision of heart sac,,,33025,HCPCS
-1,33141,Proc,,Heart tmr w/other procedure,Heart tmr w/other procedure,,,33141,HCPCS
-1,33241,Proc,,Remove pulse generator,Remove pulse generator,,,33241,HCPCS
-1,33261,Proc,,Ablate heart dysrhythm focus,Ablate heart dysrhythm focus,,,33261,HCPCS
-1,33263,Proc,,Remv&replc cvd gen dual lead,Remv&replc cvd gen dual lead,,,33263,HCPCS
-1,33425,Proc,,Repair of mitral valve,Repair of mitral valve,,,33425,HCPCS
-1,33427,Proc,,Repair of mitral valve,Repair of mitral valve,,,33427,HCPCS
-1,33521,Proc,,Cabg artery-vein four,Cabg artery-vein four,,,33521,HCPCS
-1,33530,Proc,,Coronary artery bypass/reop,Coronary artery bypass/reop,,,33530,HCPCS
-1,33536,Proc,,Cabg arterial four or more,Cabg arterial four or more,,,33536,HCPCS
-1,33877,Proc,,Thoracoabdominal graft,Thoracoabdominal graft,,,33877,HCPCS
-1,33944,Proc,,Prepare donor heart,Prepare donor heart,,,33944,HCPCS
-1,34101,Proc,,Removal of artery clot,Removal of artery clot,,,34101,HCPCS
-1,34471,Proc,,Removal of vein clot,Removal of vein clot,,,34471,HCPCS
-1,34803,Proc,,Endovas aaa repr w/3-p part,Endovas aaa repr w/3-p part,,,34803,HCPCS
-1,34808,Proc,,Endovas iliac a device addon,Endovas iliac a device addon,,,34808,HCPCS
-1,35141,Proc,,Repair defect of artery,Repair defect of artery,,,35141,HCPCS
-1,35226,Proc,,Repair blood vessel lesion,Repair blood vessel lesion,,,35226,HCPCS
-1,35266,Proc,,Repair blood vessel lesion,Repair blood vessel lesion,,,35266,HCPCS
-1,35351,Proc,,Rechanneling of artery,Rechanneling of artery,,,35351,HCPCS
-1,35363,Proc,,Rechanneling of artery,Rechanneling of artery,,,35363,HCPCS
-1,35450,Proc,,Repair arterial blockage,Repair arterial blockage,,,35450,HCPCS
-1,35556,Proc,,Artery bypass graft,Artery bypass graft,,,35556,HCPCS
-1,35600,Proc,,Harvest art for cabg add-on,Harvest art for cabg add-on,,,35600,HCPCS
-1,35616,Proc,,Artery bypass graft,Artery bypass graft,,,35616,HCPCS
-1,35646,Proc,,Artery bypass graft,Artery bypass graft,,,35646,HCPCS
-1,35701,Proc,,Exploration carotid artery,Exploration carotid artery,,,35701,HCPCS
-1,36005,Proc,,Injection ext venography,Injection ext venography,,,36005,HCPCS
-1,36140,Proc,,Establish access to artery,Establish access to artery,,,36140,HCPCS
-1,36160,Proc,,Establish access to aorta,Establish access to aorta,,,36160,HCPCS
-1,36216,Proc,,Place catheter in artery,Place catheter in artery,,,36216,HCPCS
-1,36247,Proc,,Ins cath abd/l-ext art 3rd,Ins cath abd/l-ext art 3rd,,,36247,HCPCS
-1,36476,Proc,,Endovenous rf vein add-on,Endovenous rf vein add-on,,,36476,HCPCS
-1,36514,Proc,,Apheresis plasma,Apheresis plasma,,,36514,HCPCS
-1,36522,Proc,,Photopheresis,Photopheresis,,,36522,HCPCS
-1,36582,Proc,,Replace tunneled cv cath,Replace tunneled cv cath,,,36582,HCPCS
-1,36592,Proc,,Collect blood from picc,Collect blood from picc,,,36592,HCPCS
-1,36593,Proc,,Declot vascular device,Declot vascular device,,,36593,HCPCS
-1,36620,Proc,,Insertion catheter artery,Insertion catheter artery,,,36620,HCPCS
-1,36815,Proc,,Insertion of cannula,Insertion of cannula,,,36815,HCPCS
-1,36821,Proc,,Av fusion direct any site,Av fusion direct any site,,,36821,HCPCS
-1,36822,Proc,,Insertion of cannula(s),Insertion of cannula(s),,,36822,HCPCS
-1,37193,Proc,,Rem endovas vena cava filter,Rem endovas vena cava filter,,,37193,HCPCS
-1,37209,Proc,,Change iv cath at thromb tx,Change iv cath at thromb tx,,,37209,HCPCS
-1,37220,Proc,,Iliac revasc,Iliac revasc,,,37220,HCPCS
-1,37226,Proc,,Fem/popl revasc w/stent,Fem/popl revasc w/stent,,,37226,HCPCS
-1,37228,Proc,,Tib/per revasc w/tla,Tib/per revasc w/tla,,,37228,HCPCS
-1,37230,Proc,,Tib/per revasc w/stent,Tib/per revasc w/stent,,,37230,HCPCS
-1,37235,Proc,,Tib/per revasc stnt & ather,Tib/per revasc stnt & ather,,,37235,HCPCS
-1,37501,Proc,,Vascular endoscopy procedure,Vascular endoscopy procedure,,,37501,HCPCS
-1,37765,Proc,,Stab phleb veins xtr 10-20,Stab phleb veins xtr 10-20,,,37765,HCPCS
-1,37785,Proc,,Ligate/divide/excise vein,Ligate/divide/excise vein,,,37785,HCPCS
-1,38520,Proc,,Biopsy/removal lymph nodes,Biopsy/removal lymph nodes,,,38520,HCPCS
-1,38570,Proc,,Laparoscopy lymph node biop,Laparoscopy lymph node biop,,,38570,HCPCS
-1,38700,Proc,,Removal of lymph nodes neck,Removal of lymph nodes neck,,,38700,HCPCS
-1,38747,Proc,,Remove abdominal lymph nodes,Remove abdominal lymph nodes,,,38747,HCPCS
-1,38765,Proc,,Remove groin lymph nodes,Remove groin lymph nodes,,,38765,HCPCS
-1,39561,Proc,,Resect diaphragm complex,Resect diaphragm complex,,,39561,HCPCS
-1,31267,Proc,,Endoscopy maxillary sinus,Endoscopy maxillary sinus,,,31267,HCPCS
-1,31526,Proc,,Dx laryngoscopy w/oper scope,Dx laryngoscopy w/oper scope,,,31526,HCPCS
-1,31575,Proc,,Diagnostic laryngoscopy,Diagnostic laryngoscopy,,,31575,HCPCS
-1,31576,Proc,,Laryngoscopy with biopsy,Laryngoscopy with biopsy,,,31576,HCPCS
-1,31620,Proc,,Endobronchial us add-on,Endobronchial us add-on,,,31620,HCPCS
-1,31626,Proc,,Bronchoscopy w/markers,Bronchoscopy w/markers,,,31626,HCPCS
-1,31632,Proc,,Bronchoscopy/lung bx addl,Bronchoscopy/lung bx addl,,,31632,HCPCS
-1,31638,Proc,,Bronchoscopy revise stent,Bronchoscopy revise stent,,,31638,HCPCS
-1,31717,Proc,,Bronchial brush biopsy,Bronchial brush biopsy,,,31717,HCPCS
-1,31730,Proc,,Intro windpipe wire/tube,Intro windpipe wire/tube,,,31730,HCPCS
-1,32100,Proc,,Exploration of chest,Exploration of chest,,,32100,HCPCS
-1,32124,Proc,,Explore chest free adhesions,Explore chest free adhesions,,,32124,HCPCS
-1,32320,Proc,,Free/remove chest lining,Free/remove chest lining,,,32320,HCPCS
-1,32405,Proc,,Percut bx lung/mediastinum,Percut bx lung/mediastinum,,,32405,HCPCS
-1,32421,Proc,,Thoracentesis for aspiration,Thoracentesis for aspiration,,,32421,HCPCS
-1,32422,Proc,,Thoracentesis w/tube insert,Thoracentesis w/tube insert,,,32422,HCPCS
-1,32540,Proc,,Removal of lung lesion,Removal of lung lesion,,,32540,HCPCS
-1,32560,Proc,,Treat pleurodesis w/agent,Treat pleurodesis w/agent,,,32560,HCPCS
-1,32561,Proc,,Lyse chest fibrin init day,Lyse chest fibrin init day,,,32561,HCPCS
-1,32601,Proc,,Thoracoscopy diagnostic,Thoracoscopy diagnostic,,,32601,HCPCS
-1,32650,Proc,,Thoracoscopy w/pleurodesis,Thoracoscopy w/pleurodesis,,,32650,HCPCS
-1,32651,Proc,,Thoracoscopy remove cortex,Thoracoscopy remove cortex,,,32651,HCPCS
-1,32653,Proc,,Thoracoscopy remov fb/fibrin,Thoracoscopy remov fb/fibrin,,,32653,HCPCS
-1,32668,Proc,,Thoracoscopy w/w resect diag,Thoracoscopy w/w resect diag,,,32668,HCPCS
-1,32854,Proc,,Lung transplant with bypass,Lung transplant with bypass,,,32854,HCPCS
-1,32855,Proc,,Prepare donor lung single,Prepare donor lung single,,,32855,HCPCS
-1,33030,Proc,,Partial removal of heart sac,Partial removal of heart sac,,,33030,HCPCS
-1,33206,Proc,,Insert heart pm atrial,Insert heart pm atrial,,,33206,HCPCS
-1,33208,Proc,,Insrt heart pm atrial & vent,Insrt heart pm atrial & vent,,,33208,HCPCS
-1,33210,Proc,,Insert electrd/pm cath sngl,Insert electrd/pm cath sngl,,,33210,HCPCS
-1,33227,Proc,,Remove&replace pm gen singl,Remove&replace pm gen singl,,,33227,HCPCS
-1,33233,Proc,,Removal of pm generator,Removal of pm generator,,,33233,HCPCS
-1,33282,Proc,,Implant pat-active ht record,Implant pat-active ht record,,,33282,HCPCS
-1,33322,Proc,,Repair major blood vessel(s),Repair major blood vessel(s),,,33322,HCPCS
-1,33406,Proc,,Replacement of aortic valve,Replacement of aortic valve,,,33406,HCPCS
-1,33411,Proc,,Replacement of aortic valve,Replacement of aortic valve,,,33411,HCPCS
-1,33512,Proc,,Cabg vein three,Cabg vein three,,,33512,HCPCS
-1,33534,Proc,,Cabg arterial two,Cabg arterial two,,,33534,HCPCS
-1,33863,Proc,,Ascending aortic graft,Ascending aortic graft,,,33863,HCPCS
-1,33967,Proc,,Insert ia percut device,Insert ia percut device,,,33967,HCPCS
-1,33970,Proc,,Aortic circulation assist,Aortic circulation assist,,,33970,HCPCS
-1,33971,Proc,,Aortic circulation assist,Aortic circulation assist,,,33971,HCPCS
-1,33979,Proc,,Insert intracorporeal device,Insert intracorporeal device,,,33979,HCPCS
-1,35001,Proc,,Repair defect of artery,Repair defect of artery,,,35001,HCPCS
-1,35190,Proc,,Repair blood vessel lesion,Repair blood vessel lesion,,,35190,HCPCS
-1,35261,Proc,,Repair blood vessel lesion,Repair blood vessel lesion,,,35261,HCPCS
-1,35302,Proc,,Rechanneling of artery,Rechanneling of artery,,,35302,HCPCS
-1,35341,Proc,,Rechanneling of artery,Rechanneling of artery,,,35341,HCPCS
-1,35372,Proc,,Rechanneling of artery,Rechanneling of artery,,,35372,HCPCS
-1,35460,Proc,,Repair venous blockage,Repair venous blockage,,,35460,HCPCS
-1,35638,Proc,,Artery bypass graft,Artery bypass graft,,,35638,HCPCS
-1,35661,Proc,,Artery bypass graft,Artery bypass graft,,,35661,HCPCS
-1,35700,Proc,,Reoperation bypass graft,Reoperation bypass graft,,,35700,HCPCS
-1,35721,Proc,,Exploration femoral artery,Exploration femoral artery,,,35721,HCPCS
-1,35820,Proc,,Explore chest vessels,Explore chest vessels,,,35820,HCPCS
-1,35840,Proc,,Explore abdominal vessels,Explore abdominal vessels,,,35840,HCPCS
-1,35903,Proc,,Excision graft extremity,Excision graft extremity,,,35903,HCPCS
-1,36012,Proc,,Place catheter in vein,Place catheter in vein,,,36012,HCPCS
-1,36100,Proc,,Establish access to artery,Establish access to artery,,,36100,HCPCS
-1,36200,Proc,,Place catheter in aorta,Place catheter in aorta,,,36200,HCPCS
-1,36410,Proc,,Non-routine bl draw > 3 yrs,Non-routine bl draw > 3 yrs,,,36410,HCPCS
-1,36512,Proc,,Apheresis rbc,Apheresis rbc,,,36512,HCPCS
-1,36513,Proc,,Apheresis platelets,Apheresis platelets,,,36513,HCPCS
-1,36558,Proc,,Insert tunneled cv cath,Insert tunneled cv cath,,,36558,HCPCS
-1,36566,Proc,,Insert tunneled cv cath,Insert tunneled cv cath,,,36566,HCPCS
-1,36578,Proc,,Replace tunneled cv cath,Replace tunneled cv cath,,,36578,HCPCS
-1,36591,Proc,,Draw blood off venous device,Draw blood off venous device,,,36591,HCPCS
-1,36595,Proc,,Mech remov tunneled cv cath,Mech remov tunneled cv cath,,,36595,HCPCS
-1,36596,Proc,,Mech remov tunneled cv cath,Mech remov tunneled cv cath,,,36596,HCPCS
-1,25290,Proc,,Incise wrist/forearm tendon,Incise wrist/forearm tendon,,,25290,HCPCS
-1,25295,Proc,,Release wrist/forearm tendon,Release wrist/forearm tendon,,,25295,HCPCS
-1,25301,Proc,,Fusion of tendons at wrist,Fusion of tendons at wrist,,,25301,HCPCS
-1,25500,Proc,,Treat fracture of radius,Treat fracture of radius,,,25500,HCPCS
-1,25607,Proc,,Treat fx rad extra-articul,Treat fx rad extra-articul,,,25607,HCPCS
-1,25622,Proc,,Treat wrist bone fracture,Treat wrist bone fracture,,,25622,HCPCS
-1,26020,Proc,,Drain hand tendon sheath,Drain hand tendon sheath,,,26020,HCPCS
-1,26080,Proc,,Explore/treat finger joint,Explore/treat finger joint,,,26080,HCPCS
-1,26116,Proc,,Exc hand tum deep < 1.5 cm,Exc hand tum deep < 1.5 cm,,,26116,HCPCS
-1,26130,Proc,,Remove wrist joint lining,Remove wrist joint lining,,,26130,HCPCS
-1,26320,Proc,,Removal of implant from hand,Removal of implant from hand,,,26320,HCPCS
-1,26490,Proc,,Revise thumb tendon,Revise thumb tendon,,,26490,HCPCS
-1,26525,Proc,,Release finger contracture,Release finger contracture,,,26525,HCPCS
-1,26568,Proc,,Lengthen metacarpal/finger,Lengthen metacarpal/finger,,,26568,HCPCS
-1,27036,Proc,,Excision of hip joint/muscle,Excision of hip joint/muscle,,,27036,HCPCS
-1,27054,Proc,,Removal of hip joint lining,Removal of hip joint lining,,,27054,HCPCS
-1,27137,Proc,,Revise hip joint replacement,Revise hip joint replacement,,,27137,HCPCS
-1,27151,Proc,,Incision of hip bones,Incision of hip bones,,,27151,HCPCS
-1,27193,Proc,,Treat pelvic ring fracture,Treat pelvic ring fracture,,,27193,HCPCS
-1,27240,Proc,,Treat thigh fracture,Treat thigh fracture,,,27240,HCPCS
-1,27280,Proc,,Fusion of sacroiliac joint,Fusion of sacroiliac joint,,,27280,HCPCS
-1,27301,Proc,,Drain thigh/knee lesion,Drain thigh/knee lesion,,,27301,HCPCS
-1,27327,Proc,,Exc thigh/knee les sc < 3 cm,Exc thigh/knee les sc < 3 cm,,,27327,HCPCS
-1,27345,Proc,,Removal of knee cyst,Removal of knee cyst,,,27345,HCPCS
-1,27396,Proc,,Transplant of thigh tendon,Transplant of thigh tendon,,,27396,HCPCS
-1,27405,Proc,,Repair of knee ligament,Repair of knee ligament,,,27405,HCPCS
-1,27429,Proc,,Reconstruction knee,Reconstruction knee,,,27429,HCPCS
-1,27443,Proc,,Revision of knee joint,Revision of knee joint,,,27443,HCPCS
-1,27446,Proc,,Revision of knee joint,Revision of knee joint,,,27446,HCPCS
-1,27447,Proc,,Total knee arthroplasty,Total knee arthroplasty,,,27447,HCPCS
-1,27448,Proc,,Incision of thigh,Incision of thigh,,,27448,HCPCS
-1,27465,Proc,,Shortening of thigh bone,Shortening of thigh bone,,,27465,HCPCS
-1,27506,Proc,,Treatment of thigh fracture,Treatment of thigh fracture,,,27506,HCPCS
-1,27600,Proc,,Decompression of lower leg,Decompression of lower leg,,,27600,HCPCS
